timestamp,orange,red
0.02,0.571794033,0.571794033
0.039999999,0.571794033,0.571794033
0.059999999,0.571794033,0.571794033
0.079999998,0.543205976,0.51461786
0.099999994,0.557500005,0.571794033
0.11999999,0.564647019,0.571794033
0.139999986,0.568220496,0.571794033
0.159999982,0.570007265,0.571794033
0.179999977,0.570900679,0.571794033
0.199999973,0.571347356,0.571794033
0.219999969,0.571570694,0.571794033
0.239999965,0.571682334,0.571794033
0.259999961,0.571738183,0.571794033
0.279999971,0.571766138,0.571794033
0.299999982,0.571780086,0.571794033
0.319999993,0.571787059,0.571794033
0.340000004,0.571790576,0.571794033
0.360000014,0.571792305,0.571794033
0.380000025,0.571793199,0.571794033
0.400000036,0.571793616,0.571794033
0.420000046,0.571793795,0.571794033
0.440000057,0.571793914,0.571794033
0.460000068,0.571793973,0.571794033
0.480000079,0.571794033,0.571794033
0.50000006,0.571794033,0.571794033
0.520000041,0.571794033,0.571794033
0.540000021,0.571794033,0.571794033
0.560000002,0.571794033,0.571794033
0.579999983,0.571794033,0.571794033
0.599999964,0.571794033,0.571794033
0.619999945,0.571794033,0.571794033
0.639999926,0.571794033,0.571794033
0.659999907,0.571794033,0.571794033
0.679999888,0.571794033,0.571794033
0.699999869,0.571794033,0.571794033
0.71999985,0.571794033,0.571794033
0.739999831,0.571794033,0.571794033
0.759999812,0.571794033,0.571794033
0.779999793,0.571794033,0.571794033
0.799999774,0.571794033,0.571794033
0.819999754,0.571794033,0.571794033
0.839999735,0.571794033,0.571794033
0.859999716,0.571794033,0.571794033
0.879999697,0.571794033,0.571794033
0.899999678,0.571794033,0.571794033
0.919999659,0.571794033,0.571794033
0.93999964,0.571794033,0.571794033
0.959999621,0.571794033,0.571794033
0.979999602,0.571794033,0.571794033
0.999999583,0.571794033,0.571794033
1.019999623,0.571794033,0.571794033
1.039999604,0.571794033,0.571794033
1.059999585,0.571794033,0.571794033
1.079999566,0.571794033,0.571794033
1.099999547,0.571794033,0.571794033
1.119999528,0.571794033,0.571794033
1.139999509,0.571794033,0.571794033
1.15999949,0.571794033,0.571794033
1.179999471,0.571794033,0.571794033
1.199999452,0.571794033,0.571794033
1.219999433,0.571794033,0.571794033
1.239999413,0.571794033,0.571794033
1.259999394,0.571794033,0.571794033
1.279999375,0.571794033,0.571794033
1.299999356,0.571794033,0.571794033
1.319999337,0.571794033,0.571794033
1.339999318,0.571794033,0.571794033
1.359999299,0.571794033,0.571794033
1.37999928,0.571794033,0.571794033
1.399999261,0.543205976,0.51461786
1.419999242,0.557500005,0.571794033
1.439999223,0.564647019,0.571794033
1.459999204,0.568220496,0.571794033
1.479999185,0.570007265,0.571794033
1.499999166,0.570615649,0.571223974
1.519999146,0.570919812,0.571223974
1.539999127,0.571071863,0.571223974
1.559999108,0.542588353,0.514104784
1.579999089,0.556906164,0.571223974
1.59999907,0.564065099,0.571223974
1.619999051,0.567644536,0.571223974
1.639999032,0.569434285,0.571223974
1.659999013,0.57032913,0.571223974
1.679998994,0.570776582,0.571223974
1.699998975,0.571000278,0.571223974
1.719998956,0.571112156,0.571223974
1.739998937,0.571168065,0.571223974
1.759998918,0.57119602,0.571223974
1.779998899,0.571210027,0.571223974
1.799998879,0.570932508,0.570655048
1.81999886,0.542262673,0.51359278
1.839998841,0.556458831,0.570655048
1.859998822,0.535025835,0.51359278
1.879998803,0.524309278,0.51359278
1.899998784,0.518951058,0.51359278
1.919998765,0.516271949,0.51359278
1.939998746,0.514932394,0.51359278
1.959998727,0.514262557,0.51359278
1.979998708,0.513927698,0.51359278
1.999998689,0.542291403,0.570655048
2.019998789,0.527942061,0.51359278
2.03999877,0.549014688,0.570087254
2.059998751,0.531048238,0.513081789
2.079998732,0.550567746,0.570087254
2.099998713,0.56032753,0.570087254
2.119998693,0.565207362,0.570087254
2.139998674,0.567647338,0.570087254
2.159998655,0.568867326,0.570087254
2.179998636,0.56947732,0.570087254
2.199998617,0.541279554,0.513081789
2.219998598,0.527180672,0.513081789
2.239998579,0.52013123,0.513081789
2.25999856,0.545109272,0.570087254
2.279998541,0.529095531,0.513081789
2.299998522,0.549308062,0.569520652
2.319998503,0.530939937,0.512571812
2.339998484,0.522010863,0.513081789
2.359998465,0.517291307,0.512571812
2.379998446,0.51493156,0.512571812
2.399998426,0.513751686,0.512571812
2.419998407,0.513161778,0.512571812
2.439998388,0.512866795,0.512571812
2.459998369,0.512974262,0.513081789
2.47999835,0.513028026,0.513081789
2.499998331,0.541274309,0.569520652
2.519998312,0.52692306,0.512571812
2.539998293,0.519747436,0.512571812
2.559998274,0.516159654,0.512571812
2.579998255,0.514365733,0.512571812
2.599998236,0.513468742,0.512571812
2.619998217,0.513020277,0.512571812
2.639998198,0.512796044,0.512571812
2.659998178,0.512683928,0.512571812
2.679998159,0.51262784,0.512571812
2.69999814,0.512599826,0.512571812
2.719998121,0.512585819,0.512571812
2.739998102,0.512578845,0.512571812
2.759998083,0.512575328,0.512571812
2.779998064,0.5125736,0.512571812
2.799998045,0.512572706,0.512571812
2.819998026,0.512572289,0.512571812
2.839998007,0.51257205,0.512571812
2.859997988,0.512317419,0.512062788
2.879997969,0.512444615,0.512571812
2.89999795,0.512508214,0.512571812
2.919997931,0.512539983,0.512571812
2.939997911,0.512555897,0.512571812
2.959997892,0.512563825,0.512571812
2.979997873,0.512567818,0.512571812
2.999997854,0.512315273,0.512062788
3.019997835,0.512443542,0.512571812
3.039997816,0.512253165,0.512062788
3.059997797,0.512157977,0.512062788
3.079997778,0.54055655,0.568955123
3.099997759,0.526309669,0.512062788
3.11999774,0.519186258,0.512062788
3.139997721,0.515624523,0.512062788
3.159997702,0.513843656,0.512062788
3.179997683,0.512953222,0.512062788
3.199997663,0.512508035,0.512062788
3.219997644,0.512285411,0.512062788
3.239997625,0.540620267,0.568955123
3.259997606,0.526341558,0.512062788
3.279997587,0.519202173,0.512062788
3.299997568,0.51563251,0.512062788
3.319997549,0.513847649,0.512062788
3.33999753,0.512955189,0.512062788
3.359997511,0.512508988,0.512062788
3.379997492,0.512285888,0.512062788
3.399997473,0.512174368,0.512062788
3.419997454,0.512118578,0.512062788
3.439997435,0.512090683,0.512062788
3.459997416,0.512076735,0.512062788
3.479997396,0.512069762,0.512062788
3.499997377,0.512066245,0.512062788
3.519997358,0.540510654,0.568955123
3.539997339,0.554732919,0.568955123
3.55999732,0.561843991,0.568955123
3.579997301,0.53695339,0.512062788
3.599997282,0.524508119,0.512062788
3.619997263,0.518285453,0.512062788
3.639997244,0.51517415,0.512062788
3.659997225,0.513618469,0.512062788
3.679997206,0.512840629,0.512062788
3.699997187,0.512451708,0.512062788
3.719997168,0.512257218,0.512062788
3.739997149,0.512160003,0.512062788
3.759997129,0.512111425,0.512062788
3.77999711,0.512087107,0.512062788
3.799997091,0.512074947,0.512062788
3.819997072,0.512068868,0.512062788
3.839997053,0.512065828,0.512062788
3.859997034,0.512064338,0.512062788
3.879997015,0.512063563,0.512062788
3.899996996,0.512063146,0.512062788
3.919996977,0.512062967,0.512062788
3.939996958,0.512062907,0.512062788
3.959996939,0.512062848,0.512062788
3.97999692,0.512062788,0.512062788
3.999996901,0.512062788,0.512062788
4.01999712,0.512062788,0.512062788
4.039997101,0.512062788,0.512062788
4.059997082,0.512062788,0.512062788
4.079997063,0.512062788,0.512062788
4.099997044,0.5123173,0.512571812
4.119997025,0.512444556,0.512571812
4.139997005,0.512253642,0.512062788
4.159996986,0.512412727,0.512571812
4.179996967,0.512237787,0.512062788
4.199996948,0.512150288,0.512062788
4.219996929,0.512106538,0.512062788
4.23999691,0.512339175,0.512571812
4.259996891,0.512455463,0.512571812
4.279996872,0.512513638,0.512571812
4.299996853,0.512288213,0.512062788
4.319996834,0.512430012,0.512571812
4.339996815,0.512500882,0.512571812
4.359996796,0.512281835,0.512062788
4.379996777,0.512172341,0.512062788
4.399996758,0.512117565,0.512062788
4.419996738,0.512090206,0.512062788
4.439996719,0.512076497,0.512062788
4.4599967,0.54051578,0.568955123
4.479996681,0.526289284,0.512062788
4.499996662,0.519430518,0.512571812
4.519996643,0.515746653,0.512062788
4.539996624,0.513904691,0.512062788
4.559996605,0.512983739,0.512062788
4.579996586,0.512777805,0.512571812
4.599996567,0.512420297,0.512062788
4.619996548,0.512241542,0.512062788
4.639996529,0.512152195,0.512062788
4.65999651,0.512107491,0.512062788
4.67999649,0.51208514,0.512062788
4.699996471,0.512073994,0.512062788
4.719996452,0.512068391,0.512062788
4.739996433,0.512065947,0.512063503
4.759996414,0.512064338,0.512062788
4.779996395,0.512063563,0.512062788
4.799996376,0.512063146,0.512062788
4.819996357,0.512062967,0.512062788
4.839996338,0.512062907,0.512062788
4.859996319,0.512062848,0.512062788
4.8799963,0.5123173,0.512571812
4.899996281,0.512190044,0.512062788
4.919996262,0.512126446,0.512062788
4.939996243,0.512349129,0.512571812
4.959996223,0.512205958,0.512062788
4.979996204,0.512134373,0.512062788
4.999996185,0.512353063,0.512571812
5.019996166,0.512207925,0.512062788
5.039996147,0.512389898,0.512571812
5.059996128,0.512480855,0.512571812
5.079996109,0.512526333,0.512571812
5.09999609,0.512294531,0.512062788
5.119996071,0.512178659,0.512062788
5.139996052,0.512375236,0.512571812
5.159996033,0.512219012,0.512062788
5.179996014,0.51214087,0.512062788
5.199995995,0.512101829,0.512062788
5.219995975,0.51233685,0.512571812
5.239995956,0.512454331,0.512571812
5.259995937,0.512513041,0.512571812
5.279995918,0.512287915,0.512062788
5.299995899,0.512175322,0.512062788
5.31999588,0.512119055,0.512062788
5.339995861,0.512090921,0.512062788
5.359995842,0.512331367,0.512571812
5.379995823,0.512197077,0.512062788
5.399995804,0.512384415,0.512571812
5.419995785,0.512478113,0.512571812
5.439995766,0.512270451,0.512062788
5.459995747,0.512166619,0.512062788
5.479995728,0.512114704,0.512062788
5.499995708,0.512088776,0.512062788
5.519995689,0.512330294,0.512571812
5.53999567,0.512451053,0.512571812
5.559995651,0.512511432,0.512571812
5.579995632,0.51228714,0.512062788
5.599995613,0.512429476,0.512571812
5.619995594,0.512246132,0.512062788
5.639995575,0.51215446,0.512062788
5.659995556,0.512108624,0.512062788
5.679995537,0.512085676,0.512062788
5.699995518,0.512074232,0.512062788
5.719995499,0.512323022,0.512571812
5.73999548,0.512447417,0.512571812
5.759995461,0.512509584,0.512571812
5.779995441,0.512540698,0.512571812
5.799995422,0.512301743,0.512062788
5.819995403,0.512182236,0.512062788
5.839995384,0.512122512,0.512062788
5.859995365,0.51209265,0.512062788
5.879995346,0.512078047,0.512063503
5.899995327,0.512324929,0.512571812
5.919995308,0.51244837,0.512571812
5.939995289,0.512510061,0.512571812
5.95999527,0.512286425,0.512062788
5.979995251,0.512429118,0.512571812
5.999995232,0.512500465,0.512571812
6.019995213,0.512536168,0.512571812
6.039995193,0.51255399,0.512571812
6.059995174,0.512562871,0.512571812
6.079995155,0.512567341,0.512571812
6.099995136,0.512315392,0.512063503
6.119995117,0.512443602,0.512571812
6.139995098,0.512507677,0.512571812
6.159995079,0.512539744,0.512571812
6.17999506,0.512555778,0.512571812
6.199995041,0.512563825,0.512571812
6.219995022,0.512568235,0.512572587
6.239995003,0.512570024,0.512571812
6.259994984,0.512570918,0.512571812
6.279994965,0.512571335,0.512571812
6.299994946,0.512571573,0.512571812
6.319994926,0.512571692,0.512571812
6.339994907,0.512571752,0.512571812
6.359994888,0.512571812,0.512571812
6.379994869,0.512571812,0.512571812
6.39999485,0.512571812,0.512571812
6.419994831,0.512571812,0.512571812
6.439994812,0.512571812,0.512571812
6.459994793,0.512571812,0.512571812
6.479994774,0.512571812,0.512571812
6.499994755,0.512571812,0.512571812
6.519994736,0.512571812,0.512571812
6.539994717,0.512571812,0.512571812
6.559994698,0.512571812,0.512571812
6.579994678,0.512571812,0.512571812
6.599994659,0.512571812,0.512571812
6.61999464,0.512571812,0.512571812
6.639994621,0.512571812,0.512571812
6.659994602,0.512571812,0.512571812
6.679994583,0.512571812,0.512571812
6.699994564,0.512571812,0.512571812
6.719994545,0.5123173,0.512062788
6.739994526,0.512444556,0.512571812
6.759994507,0.512508154,0.512571812
6.779994488,0.512539983,0.512571812
6.799994469,0.512555897,0.512571812
6.81999445,0.51230967,0.512063503
6.839994431,0.512186587,0.512063503
6.859994411,0.512379169,0.512571812
6.879994392,0.512475491,0.512571812
6.899994373,0.512523651,0.512571812
6.919994354,0.512547731,0.512571812
6.939994335,0.512559772,0.512571812
6.959994316,0.512565792,0.512571812
6.979994297,0.512569189,0.512572587
6.999994278,0.5125705,0.512571812
7.019994259,0.512571156,0.512571812
7.03999424,0.5123173,0.512063503
7.059994221,0.512444556,0.512571812
7.079994202,0.512508154,0.512571812
7.099994183,0.51254034,0.512572587
7.119994164,0.512556076,0.512571812
7.139994144,0.512564301,0.512572587
7.159994125,0.512568057,0.512571812
7.179994106,0.512570322,0.512572587
7.199994087,0.512316585,0.512062788
7.219994068,0.512444615,0.512572587
7.239994049,0.512508214,0.512571812
7.25999403,0.512539983,0.512571812
7.279994011,0.512555897,0.512571812
7.299993992,0.512563825,0.512571812
7.319993973,0.512567818,0.512571812
7.339993954,0.512569785,0.512571812
7.359993935,0.512570798,0.512571812
7.379993916,0.512571335,0.512571812
7.399993896,0.512571573,0.512571812
7.419993877,0.512571692,0.512571812
7.439993858,0.512571752,0.512571812
7.459993839,0.512571812,0.512571812
7.47999382,0.512571812,0.512571812
7.499993801,0.512571812,0.512571812
7.519993782,0.512571812,0.512571812
7.539993763,0.512572169,0.512572587
7.559993744,0.51257199,0.512571812
7.579993725,0.512571931,0.512571812
7.599993706,0.512571871,0.512571812
7.619993687,0.512571812,0.512571812
7.639993668,0.512571812,0.512571812
7.659993649,0.512571812,0.512571812
7.679993629,0.512572169,0.512572587
7.69999361,0.51257199,0.512571812
7.719993591,0.512571931,0.512571812
7.739993572,0.512571871,0.512571812
7.759993553,0.512571812,0.512571812
7.779993534,0.512571812,0.512571812
7.799993515,0.512571812,0.512571812
7.819993496,0.512571812,0.512571812
7.839993477,0.512571812,0.512571812
7.859993458,0.512571812,0.512571812
7.879993439,0.512571812,0.512571812
7.89999342,0.512571812,0.512571812
7.919993401,0.512571812,0.512571812
7.939993382,0.5123173,0.512062788
7.959993362,0.512190044,0.512062788
7.979993343,0.512380958,0.512571812
7.999993324,0.512221873,0.512062788
8.019993782,0.512396812,0.512571812
8.03999424,0.512484312,0.512571812
8.059994698,0.512528062,0.512571812
8.079995155,0.512549937,0.512571812
8.099995613,0.512560844,0.512571812
8.119996071,0.512566328,0.512571812
8.139996529,0.51256907,0.512571812
8.159996986,0.512570441,0.512571812
8.179997444,0.512571096,0.512571812
8.199997902,0.512571812,0.512572587
8.21999836,0.512571812,0.512571812
8.239998817,0.512571812,0.512571812
8.259999275,0.512571812,0.512571812
8.279999733,0.512571812,0.512571812
8.300000191,0.512571812,0.512571812
8.320000648,0.512571812,0.512571812
8.340001106,0.512571812,0.512571812
8.360001564,0.512571812,0.512571812
8.380002022,0.512571812,0.512571812
8.40000248,0.512571812,0.512571812
8.420002937,0.512571812,0.512571812
8.440003395,0.512571812,0.512571812
8.460003853,0.512571812,0.512571812
8.480004311,0.512571812,0.512571812
8.500004768,0.512571812,0.512571812
8.520005226,0.512571812,0.512571812
8.540005684,0.512571812,0.512571812
8.560006142,0.512572169,0.512572587
8.580006599,0.51257199,0.512571812
8.600007057,0.512571931,0.512571812
8.620007515,0.512571871,0.512571812
8.640007973,0.5123173,0.512062788
8.66000843,0.512444973,0.512572587
8.680008888,0.512508392,0.512571812
8.700009346,0.51228559,0.512062788
8.720009804,0.512428701,0.512571812
8.740010262,0.512500286,0.512571812
8.760010719,0.512536049,0.512571812
8.780011177,0.51255393,0.512571812
8.800011635,0.512562871,0.512571812
8.820012093,0.512567341,0.512571812
8.84001255,0.512569547,0.512571812
8.860013008,0.512570679,0.512571812
8.880013466,0.512571216,0.512571812
8.900013924,0.512571514,0.512571812
8.920014381,0.512571692,0.512571812
8.940014839,0.512571752,0.512571812
8.960015297,0.512571812,0.512571812
8.980015755,0.512571812,0.512571812
9.000016212,0.512571812,0.512571812
9.02001667,0.512571812,0.512571812
9.040017128,0.512571812,0.512571812
9.060017586,0.512571812,0.512571812
9.080018044,0.512571812,0.512571812
9.100018501,0.512571812,0.512571812
9.120018959,0.512571812,0.512571812
9.140019417,0.512571812,0.512571812
9.160019875,0.512571812,0.512571812
9.180020332,0.512571812,0.512571812
9.20002079,0.512571812,0.512571812
9.220021248,0.512571812,0.512571812
9.240021706,0.512571812,0.512571812
9.260022163,0.512571812,0.512571812
9.280022621,0.512571812,0.512571812
9.300023079,0.512571812,0.512571812
9.320023537,0.512571812,0.512571812
9.340023994,0.512571812,0.512571812
9.360024452,0.512571812,0.512571812
9.38002491,0.512571812,0.512571812
9.400025368,0.512571812,0.512571812
9.420025826,0.512571812,0.512571812
9.440026283,0.512571812,0.512571812
9.460026741,0.512571812,0.512571812
9.480027199,0.512571812,0.512571812
9.500027657,0.512571812,0.512571812
9.520028114,0.512571812,0.512571812
9.540028572,0.512571812,0.512571812
9.56002903,0.512571812,0.512571812
9.580029488,0.512571812,0.512571812
9.600029945,0.512571812,0.512571812
9.620030403,0.512571812,0.512571812
9.640030861,0.512571812,0.512571812
9.660031319,0.512571812,0.512571812
9.680031776,0.512571812,0.512571812
9.700032234,0.512571812,0.512571812
9.720032692,0.512571812,0.512571812
9.74003315,0.512572169,0.512572587
9.760033607,0.512572408,0.512572587
9.780034065,0.51257211,0.512571812
9.800034523,0.512571931,0.512571812
9.820034981,0.512572289,0.512572587
9.840035439,0.512572408,0.512572587
9.860035896,0.51257211,0.512571812
9.880036354,0.512571931,0.512571812
9.900036812,0.512571871,0.512571812
9.92003727,0.512571812,0.512571812
9.940037727,0.512571812,0.512571812
9.960038185,0.512571812,0.512571812
9.980038643,0.512571812,0.512571812
10.0000391,0.512571812,0.512571812
10.02003956,0.512571812,0.512571812
10.04004002,0.512571812,0.512571812
10.06004047,0.512571812,0.512571812
10.08004093,0.512571812,0.512571812
10.10004139,0.512571812,0.512571812
10.12004185,0.512571812,0.512571812
10.1400423,0.512571812,0.512571812
10.16004276,0.512571812,0.512571812
10.18004322,0.512571812,0.512571812
10.20004368,0.512571812,0.512571812
10.22004414,0.5123173,0.512062788
10.24004459,0.512444556,0.512571812
10.26004505,0.512508154,0.512571812
10.28004551,0.512539983,0.512571812
10.30004597,0.512555897,0.512571812
10.32004642,0.512563825,0.512571812
10.34004688,0.512567818,0.512571812
10.36004734,0.512569785,0.512571812
10.3800478,0.512570798,0.512571812
10.40004826,0.512571335,0.512571812
10.42004871,0.512571573,0.512571812
10.44004917,0.512571692,0.512571812
10.46004963,0.512571752,0.512571812
10.48005009,0.512571812,0.512571812
10.50005054,0.512571812,0.512571812
10.520051,0.512571812,0.512571812
10.54005146,0.512571812,0.512571812
10.56005192,0.512572169,0.512572587
10.58005238,0.51257199,0.512571812
10.60005283,0.512571931,0.512571812
10.62005329,0.512572289,0.512572587
10.64005375,0.51257205,0.512571812
10.66005421,0.512571931,0.512571812
10.68005466,0.512571871,0.512571812
10.70005512,0.512571812,0.512571812
10.72005558,0.512571812,0.512571812
10.74005604,0.512571812,0.512571812
10.7600565,0.512571812,0.512571812
10.78005695,0.512571812,0.512571812
10.80005741,0.512571812,0.512571812
10.82005787,0.512571812,0.512571812
10.84005833,0.512571812,0.512571812
10.86005878,0.512572169,0.512572587
10.88005924,0.51257199,0.512571812
10.9000597,0.512571931,0.512571812
10.92006016,0.512571871,0.512571812
10.94006062,0.512572229,0.512572587
10.96006107,0.51257205,0.512571812
10.98006153,0.512571931,0.512571812
11.00006199,0.512571871,0.512571812
11.02006245,0.512571812,0.512571812
11.0400629,0.512571812,0.512571812
11.06006336,0.512571812,0.512571812
11.08006382,0.512572169,0.512572587
11.10006428,0.51257199,0.512571812
11.12006474,0.512571931,0.512571812
11.14006519,0.512571871,0.512571812
11.16006565,0.512571812,0.512571812
11.18006611,0.512571812,0.512571812
11.20006657,0.512572169,0.512572587
11.22006702,0.51257199,0.512571812
11.24006748,0.512571931,0.512571812
11.26006794,0.512571871,0.512571812
11.2800684,0.512571812,0.512571812
11.30006886,0.512571812,0.512571812
11.32006931,0.512571812,0.512571812
11.34006977,0.512571812,0.512571812
11.36007023,0.512571812,0.512571812
11.38007069,0.512571812,0.512571812
11.40007114,0.512571812,0.512571812
11.4200716,0.512572169,0.512572587
11.44007206,0.51257199,0.512571812
11.46007252,0.512571931,0.512571812
11.48007298,0.512571871,0.512571812
11.50007343,0.512572229,0.512572587
11.52007389,0.51257205,0.512571812
11.54007435,0.512571931,0.512571812
11.56007481,0.512571871,0.512571812
11.58007526,0.512571812,0.512571812
11.60007572,0.512572169,0.512572587
11.62007618,0.51257199,0.512571812
11.64007664,0.512571931,0.512571812
11.6600771,0.512571871,0.512571812
11.68007755,0.512571812,0.512571812
11.70007801,0.512571812,0.512571812
11.72007847,0.512571812,0.512571812
11.74007893,0.512571812,0.512571812
11.76007938,0.512571812,0.512571812
11.78007984,0.512571812,0.512571812
11.8000803,0.512571812,0.512571812
11.82008076,0.512571812,0.512571812
11.84008121,0.512571812,0.512571812
11.86008167,0.512571812,0.512571812
11.88008213,0.512572169,0.512572587
11.90008259,0.512572408,0.512572587
11.92008305,0.512572527,0.512572587
11.9400835,0.512572169,0.512571812
11.96008396,0.51257199,0.512571812
11.98008442,0.512572289,0.512572587
12.00008488,0.51257205,0.512571812
12.02008533,0.512571931,0.512571812
12.04008579,0.512571871,0.512571812
12.06008625,0.512571812,0.512571812
12.08008671,0.512571812,0.512571812
12.10008717,0.512571812,0.512571812
12.12008762,0.512572169,0.512572587
12.14008808,0.512572408,0.512572587
12.16008854,0.51257211,0.512571812
12.180089,0.512572348,0.512572587
12.20008945,0.51257205,0.512571812
12.22008991,0.512571931,0.512571812
12.24009037,0.512571871,0.512571812
12.26009083,0.512571812,0.512571812
12.28009129,0.512571812,0.512571812
12.30009174,0.512571812,0.512571812
12.3200922,0.512571812,0.512571812
12.34009266,0.512571812,0.512571812
12.36009312,0.512571812,0.512571812
12.38009357,0.512571812,0.512571812
12.40009403,0.512571812,0.512571812
12.42009449,0.512571812,0.512571812
12.44009495,0.512571812,0.512571812
12.46009541,0.512572169,0.512572587
12.48009586,0.512572408,0.512572587
12.50009632,0.51257211,0.512571812
12.52009678,0.512571931,0.512571812
12.54009724,0.512572289,0.512572587
12.56009769,0.51257205,0.512571812
12.58009815,0.512571931,0.512571812
12.60009861,0.512572289,0.512572587
12.62009907,0.51257205,0.512571812
12.64009953,0.512572289,0.512572587
12.66009998,0.512572408,0.512572587
12.68010044,0.51257211,0.512571812
12.7001009,0.512571931,0.512571812
12.72010136,0.512571871,0.512571812
12.74010181,0.512571812,0.512571812
12.76010227,0.512572169,0.512572587
12.78010273,0.51257199,0.512571812
12.80010319,0.512571931,0.512571812
12.82010365,0.512572289,0.512572587
12.8401041,0.512572408,0.512572587
12.86010456,0.512572527,0.512572587
12.88010502,0.512572169,0.512571812
12.90010548,0.51257199,0.512571812
12.92010593,0.512571931,0.512571812
12.94010639,0.512572289,0.512572587
12.96010685,0.51257205,0.512571812
12.98010731,0.512571931,0.512571812
13.00010777,0.512571871,0.512571812
13.02010822,0.512572229,0.512572587
13.04010868,0.51257205,0.512571812
13.06010914,0.512572289,0.512572587
13.0801096,0.51257205,0.512571812
13.10011005,0.512571931,0.512571812
13.12011051,0.512571871,0.512571812
13.14011097,0.512571812,0.512571812
13.16011143,0.512571812,0.512571812
13.18011189,0.512572169,0.512572587
13.20011234,0.512572408,0.512572587
13.2201128,0.512572527,0.512572587
13.24011326,0.512572169,0.512571812
13.26011372,0.51257199,0.512571812
13.28011417,0.512572289,0.512572587
13.30011463,0.512572408,0.512572587
13.32011509,0.512572527,0.512572587
13.34011555,0.512572527,0.512572587
13.360116,0.512572169,0.512571812
13.38011646,0.512572408,0.512572587
13.40011692,0.512827516,0.513082564
13.42011738,0.512700081,0.512572587
13.44011784,0.512635946,0.512571812
13.46011829,0.512603879,0.512571812
13.48011875,0.512843251,0.513082564
13.50011921,0.51296252,0.513081789
13.52011967,0.512767196,0.512571812
13.54012012,0.512669921,0.512572587
13.56012058,0.512621284,0.512572587
13.58012104,0.512596965,0.512572587
13.6001215,0.512584388,0.512571812
13.62012196,0.51257813,0.512571812
13.64012241,0.512575388,0.512572587
13.66012287,0.512573957,0.512572587
13.68012333,0.512572885,0.512571812
13.70012379,0.512572765,0.512572587
13.72012424,0.512572289,0.512571812
13.7401247,0.51257205,0.512571812
13.76012516,0.512572289,0.512572587
13.78012562,0.512572408,0.512572587
13.80012608,0.51257211,0.512571812
13.82012653,0.512571931,0.512571812
13.84012699,0.512571871,0.512571812
13.86012745,0.512572229,0.512572587
13.88012791,0.512572408,0.512572587
13.90012836,0.51257211,0.512571812
13.92012882,0.512571931,0.512571812
13.94012928,0.512572289,0.512572587
13.96012974,0.512572408,0.512572587
13.9801302,0.512572527,0.512572587
14.00013065,0.512572527,0.512572587
14.02013111,0.512572169,0.512571812
14.04013157,0.51257199,0.512571812
14.06013203,0.512572289,0.512572587
14.08013248,0.512572408,0.512572587
14.10013294,0.512572527,0.512572587
14.1201334,0.512572527,0.512572587
14.14013386,0.512572527,0.512572587
14.16013432,0.512572527,0.512572587
14.18013477,0.512572527,0.512572587
14.20013523,0.512572527,0.512572587
14.22013569,0.512572169,0.512571812
14.24013615,0.512572408,0.512572587
14.2601366,0.512572527,0.512572587
14.28013706,0.512572527,0.512572587
14.30013752,0.512572527,0.512572587
14.32013798,0.512572527,0.512572587
14.34013844,0.512572169,0.512571812
14.36013889,0.512572408,0.512572587
14.38013935,0.512572527,0.512572587
14.40013981,0.512572169,0.512571812
14.42014027,0.51257199,0.512571812
14.44014072,0.512572289,0.512572587
14.46014118,0.51257205,0.512571812
14.48014164,0.512571931,0.512571812
14.5001421,0.512571871,0.512571812
14.52014256,0.512571812,0.512571812
14.54014301,0.5128268,0.513081789
14.56014347,0.512699306,0.512571812
14.58014393,0.512635589,0.512571812
